acc,gyro,hr,latitude,longitude,city,ritmo,date,userId,weather_temperature
7.6531,2158714,135,41.279099,-9.096486,Setúbal,118.82,2024-12-24 19:37:43,user_0071,9.2
6.2002,9184874,80,41.026576,-7.118905,Viseu,168.88,2024-01-22 11:39:13,user_0017,28.8
12.1821,2622280,52,38.631924,-7.110605,Setúbal,153.15,2024-07-13 19:04:29,user_0189,22.4
12.5538,4225872,79,39.734096,-7.635146,Viseu,168.98,2024-12-30 17:05:33,user_0010,31.4
5.0496,9049867,198,41.561138,-9.192134,Setúbal,125.29,2024-12-12 00:07:37,user_0166,15.2
10.4349,8998934,148,38.258184,-8.30101,Porto,188.25,2023-03-15 02:21:12,user_0123,34.0
11.5897,1245749,183,40.612276,-9.326858,Viseu,170.59,2024-04-24 12:15:52,user_0039,27.8
9.8543,9344885,148,37.313659,-7.876174,Viseu,103.29,2023-07-14 13:33:11,user_0110,39.6
2.3588,2226941,135,39.516861,-6.41808,Aveiro,192.79,2024-08-18 21:18:57,user_0089,11.2
13.1507,1418180,113,41.319846,-9.49234,Setúbal,194.55,2024-10-31 14:23:10,user_0094,6.8
8.1325,8463331,167,39.658546,-8.593429,Braga,118.11,2023-02-10 19:31:10,user_0158,34.8
4.3088,6233146,163,39.981264,-6.780479,Viseu,151.27,2024-12-28 08:47:19,user_0107,16.8
6.4359,7054499,136,41.438196,-9.466473,Leiria,174.07,2023-06-10 04:05:27,user_0034,20.1
0.6598,8237881,89,40.476803,-9.46541,Porto,174.42,2024-09-09 22:46:09,user_0033,37.4
2.0052,3018967,74,40.379348,-7.423217,Évora,61.98,2024-08-05 02:17:05,user_0160,20.4
11.5066,3726904,144,39.83192,-6.816721,Braga,148.06,2023-09-17 00:10:37,user_0012,15.4
0.1002,9921625,95,40.064943,-6.859882,Setúbal,196.32,2024-09-04 15:10:25,user_0087,7.1
6.3068,792515,187,40.918527,-6.849435,Faro,92.39,2024-09-09 00:16:12,user_0093,20.5
7.8854,5910838,81,41.796165,-8.272578,Setúbal,171.39,2023-05-09 13:16:42,user_0107,27.9
0.9141,1393196,146,40.876627,-6.498738,Aveiro,134.79,2024-03-08 12:56:30,user_0193,14.4
14.5989,1035211,193,40.437684,-9.456359,Braga,91.01,2024-08-11 12:48:11,user_0010,30.1
3.4693,2189568,65,37.577724,-8.438558,Porto,67.15,2024-05-24 06:25:02,user_0125,21.7
4.6326,3934740,67,40.985402,-8.353562,Aveiro,166.39,2024-10-29 04:55:46,user_0019,35.0
4.6287,647122,185,40.579972,-8.937058,Lisboa,104.31,2023-01-21 14:10:44,user_0023,10.7
3.5332,3782164,124,40.752161,-8.356832,Porto,112.58,2024-05-26 09:49:30,user_0128,31.5
0.122,1761331,50,38.055482,-7.507994,Viseu,127.93,2024-11-22 17:13:44,user_0085,37.6
10.9672,1877329,174,41.417218,-7.73105,Lisboa,131.01,2024-02-16 10:23:08,user_0185,30.9
14.506,2892970,87,37.386407,-8.413947,Faro,88.87,2024-02-16 01:40:03,user_0107,19.2
3.442,315315,94,38.16806,-6.952286,Aveiro,153.89,2023-05-18 09:51:13,user_0099,13.1
9.9794,8539202,130,40.215117,-7.069712,Porto,156.96,2024-12-22 05:52:07,user_0059,8.4
11.1543,9109500,178,40.268572,-8.545632,Coimbra,79.92,2024-10-05 14:05:37,user_0182,27.5
12.7415,6776432,81,38.466623,-8.401023,Coimbra,134.61,2023-12-26 07:48:43,user_0074,10.0
6.3972,3959015,185,40.407599,-8.522431,Évora,145.3,2023-08-14 14:36:35,user_0002,34.3
4.6137,2214979,167,38.839653,-9.061906,Lisboa,86.08,2023-12-25 00:26:45,user_0048,38.6
4.9469,3405851,89,36.900878,-6.940542,Leiria,185.22,2023-03-07 21:18:33,user_0006,9.8
10.7181,7354292,123,37.713031,-9.34266,Braga,127.6,2023-06-19 19:33:40,user_0043,18.2
12.27,196211,160,41.313091,-8.988026,Setúbal,76.1,2023-06-09 17:31:57,user_0145,37.8
2.806,1836082,152,38.01347,-9.141965,Viseu,106.82,2024-01-20 07:22:40,user_0127,21.5
5.627,2237699,152,37.464552,-6.693847,Faro,126.77,2023-01-01 11:58:29,user_0079,23.7
13.5389,4458434,123,40.311003,-9.350371,Coimbra,61.42,2024-11-01 01:32:28,user_0164,31.2
12.1197,1813065,163,39.103532,-7.240267,Leiria,64.47,2023-05-28 01:39:21,user_0152,12.4
14.7744,4957161,172,40.882955,-9.348786,Leiria,67.77,2023-04-06 06:10:36,user_0121,39.3
11.3383,7395511,106,41.207225,-6.826092,Lisboa,135.34,2024-06-07 08:44:50,user_0120,32.3
5.9586,4587281,123,41.129944,-6.396772,Évora,107.05,2024-11-01 17:02:21,user_0189,10.6
8.9005,5507200,132,38.465046,-7.844733,Viseu,185.03,2024-09-08 07:51:25,user_0029,8.9
9.9491,8765940,128,39.42773,-6.764558,Leiria,138.29,2023-08-25 05:16:33,user_0078,37.7
1.269,8472761,179,40.150709,-7.098204,Faro,166.39,2023-01-16 23:54:50,user_0058,29.0
8.213,4978234,142,38.509915,-6.79484,Lisboa,156.2,2024-03-04 05:23:33,user_0194,6.3
10.6689,9514626,99,37.105497,-6.892964,Aveiro,132.84,2024-10-31 13:46:01,user_0181,10.0
2.5931,3972162,78,39.378322,-8.801749,Faro,164.26,2024-07-19 06:54:03,user_0070,6.7
11.7314,6166994,130,36.964092,-7.801499,Setúbal,136.26,2024-09-09 22:20:42,user_0009,39.1
8.7982,4172060,59,41.653228,-6.234592,Évora,113.96,2024-09-20 06:55:44,user_0170,22.4
14.2881,6603352,166,40.883418,-8.331988,Viseu,121.01,2024-12-02 04:59:21,user_0039,21.2
0.7321,9696672,192,37.860049,-6.200344,Évora,177.39,2023-09-30 17:18:37,user_0197,38.5
4.0534,78947,109,38.337859,-7.51725,Évora,138.86,2024-11-18 14:29:40,user_0122,22.7
9.0632,7152604,198,41.814193,-7.930521,Lisboa,112.82,2023-10-16 18:50:03,user_0168,23.1
4.5187,8136537,109,38.767743,-7.263625,Évora,85.16,2023-03-15 18:05:01,user_0059,39.4
10.7449,3969411,107,40.818612,-6.726147,Braga,129.35,2023-08-09 06:55:31,user_0044,8.9
11.4092,6387952,94,39.134077,-8.159692,Faro,95.34,2023-04-10 14:37:59,user_0065,39.5
1.6275,5969677,173,41.22048,-9.387956,Viseu,193.78,2023-04-25 23:28:05,user_0011,10.8
7.7564,968410,75,40.418768,-7.090059,Faro,128.74,2024-11-23 13:06:38,user_0091,21.6
7.6825,3936642,151,37.01455,-6.249033,Aveiro,61.25,2024-08-01 01:04:51,user_0084,16.8
5.6023,9083542,100,38.371949,-7.375045,Évora,73.0,2024-12-02 06:47:59,user_0005,38.4
14.0006,1040835,101,39.689962,-8.859391,Évora,99.81,2024-04-18 21:38:17,user_0114,22.0
12.4298,6626532,100,41.53087,-8.655975,Setúbal,72.9,2023-05-08 04:01:50,user_0177,5.8
10.4884,5386452,180,37.410149,-6.406848,Évora,185.15,2024-12-08 04:22:31,user_0179,12.8
10.7435,8531225,63,39.905813,-9.453889,Évora,179.61,2024-05-21 07:10:41,user_0164,20.1
6.9796,6952057,50,38.410884,-7.634261,Faro,195.92,2024-11-09 01:22:05,user_0105,28.7
13.8228,9657570,194,41.346639,-8.960496,Faro,158.91,2024-07-28 12:05:46,user_0016,24.7
10.4495,5134629,63,40.725848,-8.538601,Coimbra,150.37,2023-06-12 23:06:57,user_0007,34.7
10.9618,4926730,130,38.748514,-8.456262,Coimbra,189.29,2024-03-05 22:24:24,user_0044,34.0
12.9392,1030120,52,37.735516,-8.754439,Faro,192.5,2023-05-09 00:09:38,user_0026,25.7
4.1837,1034780,147,36.95749,-6.806003,Viseu,182.85,2023-08-12 23:32:34,user_0036,25.0
12.1254,7128822,89,40.005672,-8.370489,Leiria,180.61,2024-05-17 14:29:33,user_0181,14.7
3.0091,9852731,138,38.930619,-8.325351,Setúbal,154.04,2023-04-03 23:08:36,user_0092,38.5
5.2456,749045,174,38.473782,-7.959777,Aveiro,60.22,2024-06-16 01:07:06,user_0172,7.7
5.1006,872109,144,41.827511,-6.432196,Leiria,120.13,2024-11-23 14:46:03,user_0012,18.9
14.68,7736085,58,39.230711,-7.160212,Coimbra,148.99,2024-11-23 13:11:30,user_0090,28.1
12.8624,387405,143,40.649196,-9.290051,Évora,136.6,2023-10-13 20:51:25,user_0068,38.1
10.5474,6805360,133,37.787062,-9.366509,Faro,174.96,2024-12-26 19:50:25,user_0108,22.6
10.9331,4561786,70,36.967276,-7.574277,Coimbra,174.65,2024-12-05 14:01:21,user_0151,36.4
8.4749,4758669,74,38.987813,-6.483994,Évora,143.82,2023-01-24 15:20:44,user_0104,8.7
14.2117,3101004,151,40.228324,-8.400945,Braga,63.08,2024-03-15 17:50:58,user_0088,23.6
7.4943,5534693,171,39.432993,-8.657576,Lisboa,111.71,2024-11-03 08:35:22,user_0095,16.1
5.7697,2932208,74,41.352331,-6.95615,Évora,92.03,2024-12-07 07:09:18,user_0126,32.8
2.5292,4187442,186,39.069897,-7.452889,Leiria,107.43,2023-06-11 06:05:05,user_0030,20.6
11.8145,3812197,152,38.455014,-7.578907,Porto,146.42,2024-02-17 20:26:25,user_0063,21.6
11.0432,9069984,106,41.480243,-8.992376,Évora,69.3,2024-11-14 18:46:12,user_0003,7.3
5.8269,6433564,86,38.934011,-8.901732,Viseu,63.11,2023-04-13 16:04:18,user_0162,20.3
0.4754,956740,65,38.248239,-8.541922,Porto,121.16,2024-06-28 02:24:54,user_0102,7.8
12.6011,2210846,86,37.388305,-8.796748,Braga,171.1,2023-06-23 17:41:18,user_0092,15.5
0.2701,4428760,125,40.866549,-6.197088,Viseu,64.3,2024-12-18 03:17:29,user_0177,9.4
10.5851,2309231,75,41.025457,-9.436723,Viseu,178.87,2023-05-03 13:23:15,user_0172,16.7
14.5568,4610764,69,37.066489,-7.371408,Braga,113.74,2024-10-08 06:48:39,user_0169,13.0
6.6212,9893427,186,38.693228,-7.740164,Coimbra,76.55,2023-03-06 18:28:47,user_0048,15.0
3.6011,4495433,152,40.649382,-8.400946,Setúbal,139.45,2024-06-01 13:04:51,user_0199,10.2
10.6026,5215784,78,41.631909,-6.482198,Braga,193.33,2024-04-11 13:04:44,user_0008,20.4
12.2752,1967582,80,38.789091,-7.221447,Leiria,135.95,2024-10-09 06:10:10,user_0135,22.4
8.2418,840268,68,41.260267,-6.105595,Porto,156.13,2023-11-23 00:57:23,user_0037,34.3
14.5088,6129026,197,38.868602,-8.92657,Évora,174.3,2023-07-13 14:31:19,user_0183,23.9
0.8699,5770938,76,37.797473,-9.201249,Setúbal,171.91,2023-07-02 03:57:21,user_0071,13.0
7.6215,6557601,143,36.917231,-9.026049,Porto,70.24,2023-02-19 11:45:52,user_0178,30.8
10.805,8441243,134,38.550905,-8.584411,Braga,163.74,2023-07-07 08:38:49,user_0082,15.4
12.9533,983638,93,38.792375,-8.082924,Setúbal,192.92,2023-03-20 20:45:58,user_0112,31.5
2.7709,6911596,162,41.625588,-6.567149,Viseu,158.09,2023-01-01 22:26:45,user_0103,18.6
12.0201,5596127,199,37.930351,-8.535788,Coimbra,177.1,2023-10-09 17:37:04,user_0021,23.0
8.3353,2791671,123,38.811154,-6.388173,Lisboa,127.98,2024-06-18 18:52:49,user_0034,22.6
6.0086,2061892,136,37.025771,-7.926114,Lisboa,104.67,2024-12-08 10:39:50,user_0177,38.4
2.0626,3431543,192,40.717699,-7.299962,Braga,154.67,2024-10-07 17:21:03,user_0027,10.4
12.9929,6963266,143,41.475706,-8.601014,Aveiro,128.91,2023-12-26 22:47:47,user_0008,37.8
2.4434,4078140,147,38.089103,-8.969553,Coimbra,185.34,2023-10-04 11:02:39,user_0162,24.7
4.7158,8485356,190,39.044976,-6.543846,Lisboa,196.41,2024-02-03 14:20:23,user_0018,39.8
4.4217,3909308,181,37.510563,-9.127679,Aveiro,174.77,2023-03-16 01:01:42,user_0179,25.1
13.0841,9837206,105,39.184177,-6.868328,Viseu,198.98,2023-12-17 00:39:06,user_0140,28.0
10.1233,9347003,146,37.566712,-7.524653,Setúbal,108.77,2024-09-22 18:10:07,user_0051,31.2
11.9706,7466897,147,39.516742,-6.572132,Lisboa,185.41,2024-04-20 04:59:12,user_0191,33.8
3.832,7685727,83,40.57311,-7.059417,Viseu,106.19,2024-05-16 15:03:01,user_0168,21.7
9.4106,915767,149,39.666714,-8.542342,Viseu,76.53,2023-04-29 17:44:31,user_0150,28.8
8.619,8689972,194,38.126098,-7.546946,Setúbal,146.99,2023-02-23 19:23:18,user_0136,26.5
12.5092,9716486,63,38.66898,-9.45555,Lisboa,123.7,2024-09-09 09:45:31,user_0156,19.2
13.6007,8214491,161,40.092864,-7.884258,Viseu,189.04,2023-08-04 06:47:56,user_0178,33.7
0.2811,3369415,124,39.848777,-9.207554,Viseu,128.91,2023-08-21 15:55:12,user_0047,11.7
10.1429,3703713,146,37.583874,-8.041587,Braga,189.87,2024-11-25 17:07:13,user_0056,10.8
0.8724,381856,170,41.124747,-9.12732,Porto,71.01,2023-02-24 03:59:27,user_0160,30.8
8.278,3765444,104,39.275945,-6.251369,Coimbra,176.27,2023-05-05 04:14:35,user_0139,27.3
4.3857,9151969,166,37.711846,-7.721569,Porto,166.28,2023-10-02 02:01:19,user_0149,16.1
4.671,4579097,142,37.514133,-6.395059,Faro,160.8,2024-06-18 08:22:43,user_0154,27.2
5.3591,7613312,86,41.727759,-9.423955,Coimbra,109.72,2024-02-04 08:15:01,user_0142,32.0
9.3573,4016899,75,38.307676,-7.331979,Setúbal,169.73,2024-10-17 15:08:07,user_0079,12.6
5.0773,3955199,116,41.442968,-8.456355,Évora,127.66,2023-03-09 23:11:38,user_0014,25.3
11.0172,5242329,133,38.952926,-8.031781,Porto,160.13,2024-03-09 15:24:54,user_0100,33.9
6.1275,3268896,67,38.829607,-6.531503,Porto,137.31,2024-03-23 23:03:20,user_0003,19.4
1.1185,4253459,76,40.404645,-6.167928,Aveiro,82.04,2023-12-19 09:32:54,user_0185,25.0
11.778,7356943,80,36.949416,-8.661927,Leiria,69.04,2023-01-23 15:00:03,user_0122,7.7
4.3578,7136940,155,38.590448,-6.275939,Faro,111.27,2024-11-18 23:35:18,user_0007,34.1
6.5482,2854135,178,38.413229,-7.158328,Évora,190.59,2023-05-01 10:45:03,user_0039,32.9
10.3131,476377,55,41.24049,-6.265193,Leiria,134.16,2024-10-11 12:28:38,user_0185,21.0
5.0536,398422,60,39.545618,-7.587952,Lisboa,172.31,2023-04-25 16:27:29,user_0115,9.2
0.9431,121937,67,38.722851,-6.233429,Aveiro,140.63,2023-03-15 22:02:12,user_0110,28.1
5.6714,1133629,70,38.230397,-6.465651,Viseu,194.11,2023-05-31 01:14:39,user_0065,25.1
14.1723,7652126,68,39.852549,-9.062788,Viseu,111.72,2023-05-19 16:31:27,user_0025,37.2
9.6618,378355,53,37.658366,-8.443314,Leiria,67.99,2024-05-23 22:53:10,user_0031,14.8
10.105,3993611,126,38.131024,-8.673585,Leiria,169.29,2024-06-11 02:06:27,user_0086,6.1
9.521,9737024,165,38.368061,-7.554862,Viseu,158.76,2024-06-16 21:08:40,user_0138,13.9
3.065,7814889,74,39.939545,-6.770482,Évora,133.85,2023-07-13 15:26:19,user_0077,20.0
6.3332,7277186,126,38.766275,-6.918001,Viseu,105.69,2023-07-25 12:17:03,user_0200,10.4
11.289,1675259,98,39.428917,-7.029053,Braga,86.36,2023-06-23 09:50:45,user_0137,39.3
1.6105,9428082,114,40.152191,-8.224099,Faro,127.52,2023-02-06 05:36:46,user_0122,12.8
4.24,8173192,132,41.681358,-9.025235,Porto,153.27,2024-02-22 09:24:25,user_0008,28.7
4.2172,6609001,50,40.724187,-8.784016,Viseu,141.04,2024-09-05 02:15:03,user_0097,20.9
6.5371,7537330,130,38.926284,-6.978297,Braga,121.25,2023-04-23 02:53:44,user_0019,24.4
14.7075,8937999,70,40.641377,-8.998383,Viseu,135.56,2023-09-21 09:43:21,user_0030,37.6
1.1058,8816087,135,41.648471,-8.741981,Évora,75.11,2023-11-09 03:39:22,user_0009,23.6
7.8286,6024945,64,39.396903,-8.056521,Lisboa,157.42,2023-08-04 00:30:22,user_0083,15.7
2.7725,1360764,99,38.952485,-9.254818,Braga,162.8,2024-04-28 06:35:39,user_0047,12.7
14.5631,3171553,97,37.290093,-8.776847,Faro,61.6,2024-03-14 03:46:33,user_0174,36.2
1.7882,2594545,98,41.361852,-8.990788,Coimbra,97.87,2023-05-26 18:18:09,user_0090,39.5
6.1137,3182999,157,38.132171,-6.265506,Braga,72.9,2023-01-19 18:53:21,user_0001,13.8
11.0945,9514440,94,37.219789,-8.848812,Setúbal,199.75,2023-05-05 16:58:47,user_0131,30.3
10.5979,7406465,81,39.586017,-6.569983,Setúbal,143.07,2023-08-02 00:32:12,user_0162,22.7
6.3987,7029446,181,41.129498,-9.109686,Coimbra,125.2,2023-03-01 19:31:13,user_0153,29.5
5.2632,5790740,146,38.933175,-6.543111,Leiria,124.82,2024-09-07 22:50:03,user_0158,38.7
6.0244,8951442,129,40.815337,-7.461925,Setúbal,195.07,2023-08-14 02:21:05,user_0001,14.7
4.0377,8272686,195,41.08198,-6.611,Leiria,152.38,2023-10-18 03:37:40,user_0123,30.9
3.1595,840597,103,39.172018,-6.551014,Viseu,83.61,2023-12-24 00:58:34,user_0146,20.3
7.2973,850122,176,39.854775,-7.47233,Viseu,122.74,2024-04-27 13:25:18,user_0161,27.8
4.1012,2572703,183,39.569561,-6.37984,Porto,168.39,2023-03-08 12:43:05,user_0137,19.2
4.3832,730559,115,41.595979,-7.509476,Setúbal,119.27,2024-02-02 05:05:16,user_0135,29.8
9.8857,8910335,186,40.527528,-7.077279,Coimbra,103.33,2023-05-15 23:07:08,user_0030,16.8
14.5312,6328404,158,41.526714,-8.085326,Porto,198.77,2024-10-08 09:49:55,user_0077,22.1
9.0942,1862015,72,38.00005,-6.39217,Faro,190.99,2023-09-27 15:55:01,user_0081,29.8
1.247,9921321,156,38.451184,-6.697847,Braga,191.82,2023-11-22 09:58:57,user_0013,6.5
1.2262,2005464,100,37.254567,-8.933175,Setúbal,78.43,2023-07-12 04:56:43,user_0013,16.5
14.2762,9670930,121,39.39954,-7.540281,Aveiro,92.8,2023-12-06 11:48:55,user_0042,24.1
4.5296,4605677,152,41.269618,-6.450787,Coimbra,121.89,2023-06-15 03:45:53,user_0124,7.6
1.4718,4017641,129,38.534233,-6.803581,Coimbra,176.5,2023-07-16 01:12:22,user_0101,29.6
9.0258,9932520,194,37.541411,-6.227321,Faro,163.16,2023-02-14 23:55:18,user_0078,33.5
9.3924,1705692,67,37.242231,-8.713574,Setúbal,178.95,2024-07-03 03:09:34,user_0191,10.7
9.7627,8325648,192,39.137501,-8.250637,Évora,188.91,2024-05-02 06:02:50,user_0107,30.7
4.0843,9397115,130,37.720109,-7.775548,Setúbal,169.31,2023-03-04 13:35:31,user_0197,27.6
0.3251,626776,156,38.63052,-8.708925,Évora,96.65,2023-09-08 23:13:30,user_0036,19.4
14.4787,1761987,118,40.999899,-8.160246,Leiria,99.96,2024-01-31 06:11:11,user_0035,10.8
3.8383,6523229,129,38.820237,-7.672367,Coimbra,109.35,2024-12-09 14:45:39,user_0174,38.4
10.1728,9370707,192,39.949355,-8.849447,Viseu,102.43,2024-03-06 12:00:26,user_0173,21.2
10.6288,3486082,91,39.4108,-8.627261,Lisboa,94.87,2024-02-09 03:06:19,user_0056,11.4
9.1891,1550642,83,40.492666,-9.075536,Leiria,165.35,2024-09-05 18:45:58,user_0087,30.1
4.7623,2494903,97,37.680825,-7.074503,Évora,64.76,2024-08-20 10:27:33,user_0005,26.3
4.1393,7789283,185,41.502205,-8.270723,Coimbra,161.98,2023-11-02 14:26:02,user_0172,33.6
9.0053,516031,187,40.118164,-8.751095,Viseu,175.3,2024-01-26 22:12:44,user_0121,39.9
13.0048,47367,54,38.254769,-7.775098,Aveiro,69.25,2024-09-24 19:58:59,user_0156,6.6
14.2063,7226078,165,37.516269,-9.267952,Évora,68.66,2023-12-13 14:55:23,user_0087,30.9
1.678,5695908,166,37.648628,-6.360418,Porto,99.96,2024-10-05 14:34:32,user_0170,39.6
2.4069,1632748,157,40.813315,-8.49881,Lisboa,89.16,2023-12-14 16:06:54,user_0098,23.8
14.1766,4862944,72,39.84055,-6.486021,Leiria,141.36,2023-02-27 15:17:32,user_0159,30.0
11.0744,364716,111,38.803791,-7.808092,Évora,154.56,2024-10-21 00:39:23,user_0135,20.4
13.2566,5327701,62,38.564504,-6.609488,Viseu,148.78,2024-06-05 10:38:09,user_0007,17.5
3.1192,8633305,186,41.17879,-8.659981,Lisboa,110.03,2024-01-02 12:49:03,user_0004,29.4
8.855,5253087,69,41.273813,-8.90408,Coimbra,129.78,2024-10-19 07:58:21,user_0108,39.6
10.547,4920791,141,39.80631,-6.612,Faro,149.6,2024-08-07 07:53:23,user_0128,8.2
10.2337,5270637,157,39.52272,-8.776059,Faro,76.72,2024-05-09 14:24:40,user_0032,19.8
6.1815,8352804,157,40.98224,-6.962936,Faro,92.13,2024-03-28 19:11:05,user_0028,37.9
0.3294,454623,82,40.646676,-8.328415,Braga,184.67,2023-03-29 19:20:18,user_0184,8.9
8.7856,8284742,197,38.901626,-6.956141,Faro,107.93,2024-07-06 17:56:49,user_0004,27.8
3.8712,8015648,113,37.313693,-6.414003,Coimbra,172.16,2023-05-07 04:50:22,user_0109,20.1
6.8088,1310646,79,40.742501,-6.162429,Faro,95.14,2024-12-19 14:07:37,user_0008,18.2
14.368,8429948,157,37.743505,-8.276648,Évora,65.83,2024-12-10 16:19:43,user_0142,12.3
6.0456,9358346,122,36.981885,-8.250412,Faro,130.06,2024-08-13 04:13:54,user_0030,11.2
12.613,8169815,158,41.116513,-6.163282,Aveiro,184.95,2023-04-03 02:46:43,user_0131,23.1
2.9093,892743,194,39.791269,-6.570804,Aveiro,174.7,2023-11-06 01:31:41,user_0130,18.2
10.1197,2014751,149,41.35833,-9.346687,Braga,95.41,2024-12-22 10:39:52,user_0010,22.2
14.6574,5842488,63,39.32294,-7.55027,Faro,187.39,2023-11-14 20:05:22,user_0070,11.9
1.6182,1413285,68,41.532406,-8.883768,Coimbra,127.16,2024-12-29 00:09:24,user_0119,17.3
0.224,1330657,120,38.669859,-6.120357,Faro,66.86,2024-04-02 21:00:11,user_0071,39.9
6.5604,9352819,108,40.52261,-9.027662,Aveiro,63.91,2024-08-31 21:34:27,user_0144,17.9
1.4801,5252279,146,38.404933,-7.598218,Coimbra,127.92,2023-07-08 06:10:08,user_0070,19.4
11.2509,945161,93,36.905818,-7.238326,Faro,136.49,2024-10-26 21:17:40,user_0091,5.7
13.7268,5000783,160,38.798723,-6.31398,Évora,71.19,2024-10-29 08:19:38,user_0120,18.3
6.5669,2328767,60,40.588828,-6.619322,Braga,189.11,2023-02-18 22:02:57,user_0150,31.7
3.9548,8333631,155,37.650121,-8.664434,Setúbal,160.55,2023-10-11 07:29:49,user_0035,23.0
6.5726,2707133,51,39.42401,-7.553079,Leiria,172.18,2023-10-18 01:39:34,user_0124,28.0
10.8794,4819523,174,37.961607,-6.257849,Coimbra,141.76,2023-08-27 01:44:29,user_0112,24.5
0.2349,6622266,194,37.273121,-6.998563,Coimbra,152.9,2023-07-21 15:02:18,user_0102,8.7
8.8829,53010,143,39.98726,-7.159656,Setúbal,114.3,2023-12-01 10:54:49,user_0177,16.6
9.238,5805333,142,41.659838,-6.933336,Setúbal,155.1,2024-09-29 15:07:43,user_0130,29.3
9.6016,5516552,53,38.453521,-8.403479,Braga,196.95,2024-07-28 04:22:01,user_0194,24.2
3.7061,907272,112,39.803229,-7.020542,Lisboa,150.68,2024-03-30 19:58:29,user_0147,28.6
10.7394,4074411,78,41.668017,-8.708294,Braga,107.83,2024-01-17 11:17:11,user_0197,17.6
1.4617,536364,68,40.152417,-8.044451,Aveiro,99.93,2023-11-03 07:17:02,user_0132,11.8
3.0691,903057,140,40.265567,-6.474242,Aveiro,194.87,2023-10-30 13:01:50,user_0082,34.0
13.1743,1750652,78,37.794643,-9.435498,Setúbal,85.9,2023-04-19 04:27:34,user_0104,18.2
11.107,2619909,165,39.363048,-8.091317,Évora,172.87,2024-03-05 04:36:21,user_0041,27.9
0.3048,663478,119,38.735414,-8.592806,Porto,125.14,2024-07-07 14:46:18,user_0056,18.3
3.8008,4139524,172,39.254784,-8.824795,Leiria,122.13,2024-11-16 22:40:03,user_0055,37.5
3.2947,9691578,72,40.904133,-6.648844,Braga,164.66,2024-11-06 04:44:29,user_0159,39.7
4.135,990993,95,39.203495,-7.131905,Porto,80.73,2024-02-15 18:13:10,user_0127,27.7
3.7886,6394544,57,37.214253,-9.117049,Faro,125.28,2023-03-15 17:21:09,user_0150,26.1
1.0316,1588049,115,41.427708,-7.818825,Lisboa,65.02,2023-07-28 20:20:48,user_0075,34.4
6.9382,959296,149,39.624079,-7.91252,Faro,153.86,2024-01-27 00:17:54,user_0176,23.1
11.0177,8337746,110,41.522472,-9.015406,Viseu,68.17,2023-09-09 00:35:16,user_0080,35.4
9.1403,7914933,161,39.761773,-6.780807,Coimbra,72.22,2023-10-27 22:47:36,user_0128,19.5
10.1258,262530,101,37.248182,-8.253308,Setúbal,178.28,2023-10-07 14:55:17,user_0132,6.1
1.3091,3631097,85,39.664347,-6.909412,Faro,122.01,2023-12-21 11:26:44,user_0149,37.4
14.2772,5708824,161,39.778695,-8.846987,Leiria,88.14,2024-03-20 13:01:00,user_0169,30.3
12.5935,2042361,136,37.971699,-8.42875,Faro,142.96,2023-01-28 08:23:54,user_0045,22.9
12.0958,217767,134,39.255145,-9.176419,Aveiro,132.7,2023-07-21 01:15:20,user_0084,38.1
12.3625,1109970,62,39.197208,-9.01217,Porto,117.53,2023-04-16 00:17:55,user_0008,36.0
13.9974,3870033,96,40.014381,-6.497176,Braga,186.76,2024-03-20 07:38:24,user_0107,8.8
8.2094,5882545,139,38.19807,-9.129017,Braga,164.92,2024-05-21 08:56:42,user_0117,26.9
3.0842,9034612,71,39.808742,-9.174514,Braga,81.22,2023-01-29 07:28:11,user_0009,23.8
9.2901,187486,107,38.10476,-6.302717,Setúbal,139.91,2024-10-11 09:20:24,user_0146,32.2
11.1689,7263776,79,39.132226,-7.303928,Évora,72.42,2023-08-30 23:46:34,user_0031,15.5
11.095,1628782,195,37.513528,-9.156886,Évora,94.25,2023-06-23 10:23:21,user_0035,5.3
7.8696,3388284,155,37.086503,-6.196163,Évora,187.38,2024-06-28 09:32:12,user_0158,11.5
1.12,9814968,195,38.502937,-8.99986,Braga,124.69,2024-11-03 05:01:44,user_0018,12.4
5.6296,1733391,123,38.272859,-6.894425,Lisboa,184.89,2024-10-16 19:59:22,user_0169,15.2
